"source_peptide","target","group","fold","fraction_true","pred_mean","pred_median","n_peptide","n_pos","pred_min","pred_max","longest_pos","n_pos_10","frac_0_0.2","frac_0.2_0.4","frac_0.4_0.6","frac_0.6_0.8","frac_0.8_1"
"CUTTED2429","FALSE","(19,26]",1,0.0769230769230769,0.284574057080226,0.247975181623995,13,1,0.0865363679610699,0.597901065350654,1,0,0.307692307692308,0.384615384615385,0.307692307692308,0,0
"CUTTED243","FALSE","(36,60]",5,0,0.241055541329461,0.244627319188364,30,0,0.0975053357567367,0.414618714980299,0,0,0.3,0.666666666666667,0.0333333333333333,0,0
"CUTTED2430","FALSE","(26,36]",1,0.259259259259259,0.352916159288005,0.313957259569938,27,7,0.113332425659661,0.695814474351999,4,0,0.259259259259259,0.296296296296296,0.37037037037037,0.0740740740740741,0
"CUTTED2431","FALSE","(60,710]",2,0.101010101010101,0.321276308766459,0.324620798917797,99,10,0.0265715723196911,0.631191106220726,5,0,0.222222222222222,0.434343434343434,0.333333333333333,0.0101010101010101,0
"CUTTED2432","FALSE","(26,36]",4,0.222222222222222,0.356541796187911,0.326776082132852,18,4,0.0760700407077802,0.739046874167798,4,0,0.222222222222222,0.5,0.111111111111111,0.166666666666667,0
"CUTTED2434","FALSE","(19,26]",3,0,0.25429499247514,0.265889797179391,12,0,0.123718773586076,0.383862863334644,0,0,0.333333333333333,0.666666666666667,0,0,0
"CUTTED2435","FALSE","[11,19]",2,0.4,0.352279825690773,0.296578107013727,10,4,0.0883713707260141,0.669898657716039,4,0,0.4,0.2,0.1,0.3,0
"CUTTED2436","FALSE","[11,19]",4,0,0.0991396474703779,0.0943690068113621,8,0,0.0639497549783926,0.148192701079102,0,0,1,0,0,0,0
"CUTTED2437","FALSE","(36,60]",3,0.297872340425532,0.340312301107058,0.315216820141803,47,14,0.0355803351303013,0.653903726584219,7,0,0.340425531914894,0.319148936170213,0.234042553191489,0.106382978723404,0
"CUTTED2438","FALSE","(19,26]",3,0.181818181818182,0.401977594172315,0.423005206459299,11,2,0.257251822764631,0.553245453981721,1,0,0,0.454545454545455,0.545454545454545,0,0
"CUTTED2439","FALSE","[11,19]",3,0,0.406073834952437,0.427298398811895,5,0,0.331471014101691,0.433682917240185,0,0,0,0.2,0.8,0,0
"CUTTED2440","FALSE","(26,36]",3,0.125,0.29563684973692,0.216535246412261,24,3,0.0890642112813519,0.629922546564781,3,0,0.458333333333333,0.166666666666667,0.333333333333333,0.0416666666666667,0
"CUTTED2441","FALSE","(26,36]",5,0.208333333333333,0.291002915303865,0.174175753226742,24,5,0.077794454627327,0.764615184031417,5,0,0.541666666666667,0.208333333333333,0.0833333333333333,0.166666666666667,0
"CUTTED2442","FALSE","(60,710]",1,0.176991150442478,0.260896475995042,0.219014162901014,113,20,0.0252772211643686,0.677756405638117,13,1,0.47787610619469,0.274336283185841,0.15929203539823,0.0884955752212389,0
"CUTTED2443","FALSE","(26,36]",4,0,0.241490512093202,0.206475930799313,18,0,0.149129477392188,0.456919930825048,0,0,0.444444444444444,0.444444444444444,0.111111111111111,0,0
"CUTTED2444","FALSE","[11,19]",5,0,0.314001651484682,0.311173972728062,4,0,0.260518570461902,0.373140090020701,0,0,0,1,0,0,0
"CUTTED2445","FALSE","(60,710]",3,0.0813008130081301,0.287391473121701,0.270153277231703,246,20,0.0272117560390767,0.875335542463545,8,0,0.341463414634146,0.414634146341463,0.207317073170732,0.0284552845528455,0.00813008130081301
"CUTTED2446","FALSE","(19,26]",3,0,0.225544963347463,0.265715203217075,11,0,0.0727346225750996,0.317446842993735,0,0,0.272727272727273,0.727272727272727,0,0,0
"CUTTED2447","FALSE","(26,36]",1,0,0.157812041326834,0.122609742921719,20,0,0.0562620369649798,0.477178062023259,0,0,0.85,0.05,0.1,0,0
"CUTTED2448","FALSE","(26,36]",2,0.523809523809524,0.478944067021241,0.611431321281017,21,11,0.172299084930125,0.820850835688954,11,1,0.333333333333333,0.0952380952380952,0.0476190476190476,0.476190476190476,0.0476190476190476
"CUTTED2449","FALSE","(26,36]",2,0.55,0.511292531203204,0.64104613994091,20,11,0.0990669960600669,0.832401123440521,11,1,0.25,0.1,0.1,0.35,0.2
"CUTTED2451","FALSE","(36,60]",5,0.137931034482759,0.213632560056266,0.163335041946903,29,4,0.032962523139099,0.626358767350853,4,0,0.551724137931034,0.310344827586207,0.0689655172413793,0.0689655172413793,0
"CUTTED2452","FALSE","(36,60]",5,0,0.21069639025428,0.150392573999829,38,0,0.0331182707693103,0.455911471522952,0,0,0.605263157894737,0.210526315789474,0.184210526315789,0,0
"CUTTED2453","FALSE","[11,19]",5,0,0.296201450932552,0.308338801667321,5,0,0.181047838403202,0.374524407446301,0,0,0.2,0.8,0,0,0
"CUTTED2454","FALSE","(36,60]",5,0,0.250938754310427,0.250271370714657,35,0,0.0870087682315267,0.458951936602087,0,0,0.371428571428571,0.457142857142857,0.171428571428571,0,0
"CUTTED2455","FALSE","(36,60]",4,0.0857142857142857,0.260823611325347,0.230256162346901,35,3,0.0884620970532736,0.532734993763299,2,0,0.314285714285714,0.542857142857143,0.142857142857143,0,0
"CUTTED2456","FALSE","[11,19]",1,0.6,0.550078182814546,0.529649005585772,5,3,0.309572957192369,0.779239710663428,3,0,0,0.2,0.4,0.4,0
"CUTTED2457","FALSE","(60,710]",4,0.25,0.324983846138736,0.264591814911218,112,28,0.0535658654408012,0.78681797037408,10,1,0.357142857142857,0.366071428571429,0.133928571428571,0.142857142857143,0
"CUTTED2458","FALSE","(26,36]",1,0.380952380952381,0.470874106246669,0.448508140570155,21,8,0.184856705437359,0.749808368236459,7,0,0.0476190476190476,0.333333333333333,0.238095238095238,0.380952380952381,0
"CUTTED2459","FALSE","(60,710]",1,0.175438596491228,0.311653694393283,0.2689233661757,57,10,0.0808762537749099,0.722050261404462,10,1,0.192982456140351,0.614035087719298,0.0350877192982456,0.157894736842105,0
"CUTTED246","FALSE","(19,26]",2,0,0.239265744063351,0.220537231361916,12,0,0.0784617992745318,0.373206094592045,0,0,0.416666666666667,0.583333333333333,0,0,0
"CUTTED2460","FALSE","(26,36]",3,0,0.221115982590359,0.219600956735909,20,0,0.0813102284555689,0.316021370706755,0,0,0.2,0.8,0,0,0
"CUTTED2461","FALSE","(60,710]",4,0.157303370786517,0.363472966385593,0.380065614335311,89,14,0.0398438191539045,0.641326433242551,4,0,0.146067415730337,0.404494382022472,0.415730337078652,0.0337078651685393,0
"CUTTED2462","FALSE","[11,19]",4,0.5,0.532158149428997,0.518577202098328,4,2,0.432914464818895,0.658563728700436,2,0,0,0,0.75,0.25,0
"CUTTED2463","FALSE","(19,26]",4,0,0.275885726379356,0.294089673280773,12,0,0.0887173292809278,0.454251597289309,0,0,0.333333333333333,0.5,0.166666666666667,0,0
"CUTTED247","FALSE","(19,26]",4,0,0.182003406155659,0.161914595678577,12,0,0.0701760921852197,0.328627455110269,0,0,0.583333333333333,0.416666666666667,0,0,0
"CUTTED248","FALSE","[11,19]",1,0,0.218947153627951,0.231589225898108,10,0,0.070652294261499,0.465094359831296,0,0,0.5,0.4,0.1,0,0
"CUTTED249","FALSE","[11,19]",1,0,0.126419034348567,0.075202027125751,6,0,0.0183697294553273,0.317838107789175,0,0,0.666666666666667,0.333333333333333,0,0,0
"CUTTED25","FALSE","(19,26]",5,0.0666666666666667,0.177285034640186,0.125895235272611,15,1,0.0305455551299503,0.526846595892273,1,0,0.733333333333333,0.133333333333333,0.133333333333333,0,0
"CUTTED250","FALSE","(26,36]",1,0.347826086956522,0.371590194823292,0.240473501674221,23,8,0.16289187751777,0.714810334418299,8,0,0.217391304347826,0.434782608695652,0.130434782608696,0.217391304347826,0
"CUTTED251","FALSE","(19,26]",4,0.352941176470588,0.442442488874263,0.4098904125791,17,6,0.248967228646915,0.735260387609121,5,0,0,0.470588235294118,0.352941176470588,0.176470588235294,0
"CUTTED252","FALSE","[11,19]",1,0,0.281460835048867,0.278699179321535,8,0,0.258024337713577,0.318506051408604,0,0,0,1,0,0,0
"CUTTED254","FALSE","(36,60]",3,0,0.175039438731538,0.135297208873331,33,0,0.0340436188187055,0.378754482795159,0,0,0.606060606060606,0.393939393939394,0,0,0
"CUTTED255","FALSE","[11,19]",5,0.25,0.461845330445487,0.468863534760413,4,1,0.384679063819144,0.524975188441976,1,0,0,0.25,0.75,0,0
"CUTTED256","FALSE","[11,19]",5,0,0.264686304717762,0.303568847575548,7,0,0.129585517506388,0.339973167873195,0,0,0.285714285714286,0.714285714285714,0,0,0
"CUTTED258","FALSE","(36,60]",2,0.032258064516129,0.298110751259607,0.326839525539077,31,1,0.0830824004047513,0.559828704038333,1,0,0.258064516129032,0.580645161290323,0.161290322580645,0,0
"CUTTED259","FALSE","(26,36]",1,0.0454545454545455,0.285143436720027,0.297661887757601,22,1,0.0388963606509534,0.657782597603703,1,0,0.363636363636364,0.409090909090909,0.181818181818182,0.0454545454545455,0
"CUTTED26","FALSE","(60,710]",1,0.153153153153153,0.317961280719122,0.316522968209425,111,17,0.0543439084593595,0.84536355920785,8,0,0.297297297297297,0.423423423423423,0.216216216216216,0.0540540540540541,0.00900900900900901
"CUTTED260","FALSE","[11,19]",2,0,0.319977606672026,0.330582721665459,4,0,0.212530428886318,0.406214554470866,0,0,0,0.75,0.25,0,0
"CUTTED261","FALSE","(36,60]",2,0,0.20909404239625,0.159699564286684,38,0,0.0327077789843709,0.475451224221027,0,0,0.526315789473684,0.421052631578947,0.0526315789473684,0,0
"CUTTED262","FALSE","[11,19]",5,0,0.0723046567334081,0.0658272313988948,6,0,0.0148500224878059,0.137458684291987,0,0,1,0,0,0,0
"CUTTED264","FALSE","(60,710]",3,0.261538461538462,0.301103258415269,0.206748191193703,65,17,0.0690727173328993,0.767045334573742,9,0,0.476923076923077,0.2,0.138461538461538,0.184615384615385,0
"CUTTED265","FALSE","[11,19]",4,0,0.202526328048541,0.167503363118347,8,0,0.117760649172839,0.330118857035983,0,0,0.625,0.375,0,0,0
"CUTTED267","FALSE","(60,710]",1,0.309734513274336,0.411802338122625,0.34091901409677,113,35,0.0856381928864821,0.924535143979649,19,1,0.212389380530973,0.327433628318584,0.256637168141593,0.123893805309735,0.079646017699115
"CUTTED268","FALSE","[11,19]",1,0,0.401190120934422,0.452947068577991,4,0,0.227563243483783,0.471303103097922,0,0,0,0.25,0.75,0,0
"CUTTED269","FALSE","(60,710]",1,0.0192307692307692,0.279148695099035,0.28093775121466,52,1,0.052521068063153,0.508470556511138,1,0,0.307692307692308,0.461538461538462,0.230769230769231,0,0
"CUTTED27","FALSE","(19,26]",1,0.133333333333333,0.341169287091266,0.34354425666031,15,2,0.177968740040487,0.534310442665162,1,0,0.133333333333333,0.666666666666667,0.2,0,0
"CUTTED270","FALSE","[11,19]",1,0,0.171699495216732,0.158731125343677,4,0,0.151562197018626,0.217773533160946,0,0,0.75,0.25,0,0,0
"CUTTED271","FALSE","(26,36]",4,0,0.158924924109822,0.126923048920506,21,0,0.0307134218257853,0.34867709640392,0,0,0.619047619047619,0.380952380952381,0,0,0
"CUTTED272","FALSE","(26,36]",3,0,0.133908865830278,0.0836041920763991,22,0,0.0310213288248617,0.462520450169725,0,0,0.818181818181818,0.136363636363636,0.0454545454545455,0,0
"CUTTED273","FALSE","(26,36]",4,0,0.223839546203805,0.214153400077668,24,0,0.0625964164418208,0.480714086706604,0,0,0.416666666666667,0.541666666666667,0.0416666666666667,0,0
"CUTTED274","FALSE","[11,19]",3,0.111111111111111,0.417178108733264,0.438773975936,9,1,0.315207574027961,0.526579699932866,1,0,0,0.444444444444444,0.555555555555556,0,0
"CUTTED276","FALSE","(36,60]",1,0.243243243243243,0.338942760691929,0.313943020644807,37,9,0.111727598977628,0.671935507337328,6,0,0.216216216216216,0.432432432432432,0.27027027027027,0.0810810810810811,0
"CUTTED277","FALSE","(26,36]",3,0.136363636363636,0.275125550375316,0.266126558532824,22,3,0.0468848082059648,0.541941095512649,3,0,0.363636363636364,0.454545454545455,0.181818181818182,0,0
"CUTTED278","FALSE","(26,36]",2,0,0.209941862422197,0.205272517042482,22,0,0.106363890610247,0.354008539336274,0,0,0.454545454545455,0.545454545454545,0,0,0
"CUTTED279","FALSE","(26,36]",3,0.217391304347826,0.317308799984225,0.253039978448885,23,5,0.0287429662771855,0.662037450565769,5,0,0.391304347826087,0.217391304347826,0.173913043478261,0.217391304347826,0
"CUTTED28","FALSE","(26,36]",1,0,0.259908244370514,0.235142643361386,19,0,0.0897269463433143,0.494781315231717,0,0,0.315789473684211,0.578947368421053,0.105263157894737,0,0
"CUTTED281","FALSE","[11,19]",3,0,0.226588189363766,0.236264863010488,9,0,0.0654133804582845,0.38530139296094,0,0,0.444444444444444,0.555555555555556,0,0,0
"CUTTED282","FALSE","(26,36]",3,0,0.250303766241795,0.220314625879147,23,0,0.159484793519723,0.4264578088727,0,0,0.391304347826087,0.478260869565217,0.130434782608696,0,0
"CUTTED283","FALSE","(36,60]",1,0.205128205128205,0.333566560452558,0.34872170776257,39,8,0.0631708368054657,0.593727854773311,6,0,0.282051282051282,0.358974358974359,0.358974358974359,0,0
"CUTTED284","FALSE","[11,19]",4,0,0.252447323580897,0.242425591764143,10,0,0.198895574592481,0.383540533554727,0,0,0.1,0.9,0,0,0
"CUTTED285","FALSE","(19,26]",2,0.533333333333333,0.479324506440172,0.589268340788869,15,8,0.205567345432001,0.766321188590338,8,0,0,0.466666666666667,0.133333333333333,0.4,0
"CUTTED287","FALSE","[11,19]",3,0,0.126563210172413,0.125971810133932,6,0,0.100932520477775,0.155387413255217,0,0,1,0,0,0,0
"CUTTED289","FALSE","(36,60]",5,0.512820512820513,0.516693442520197,0.50705918311475,39,20,0.22397556453815,0.878476990196065,13,1,0,0.307692307692308,0.384615384615385,0.179487179487179,0.128205128205128
"CUTTED29","FALSE","(26,36]",5,0.25,0.37464925747823,0.359311100427179,20,5,0.15316609630923,0.579991708546113,3,0,0.2,0.35,0.45,0,0
"CUTTED290","FALSE","(36,60]",3,0.2,0.368540490601417,0.354384804054435,35,7,0.17383271390225,0.612887870003517,6,0,0.142857142857143,0.514285714285714,0.285714285714286,0.0571428571428571,0
"CUTTED291","FALSE","(26,36]",4,0,0.136093103758848,0.144389617362846,26,0,0.0266768631952293,0.324369725370182,0,0,0.769230769230769,0.230769230769231,0,0,0
"CUTTED292","FALSE","(19,26]",3,0.333333333333333,0.389998150953556,0.35146915380766,15,5,0.136006826358027,0.672368596929807,5,0,0.2,0.4,0.2,0.2,0
"CUTTED294","FALSE","[11,19]",5,0,0.33340715341248,0.342463154858641,8,0,0.152522764261629,0.485603692054218,0,0,0.25,0.375,0.375,0,0
"CUTTED295","FALSE","(19,26]",3,0.0666666666666667,0.357607035561252,0.329521184760989,15,1,0.245851478595584,0.576382184343636,1,0,0,0.733333333333333,0.266666666666667,0,0
"CUTTED296","FALSE","(26,36]",3,0.684210526315789,0.607693972459703,0.613672073932181,19,13,0.15540142405513,0.904011731372442,12,1,0.0526315789473684,0.105263157894737,0.263157894736842,0.368421052631579,0.210526315789474
"CUTTED297","FALSE","(26,36]",3,0.0416666666666667,0.211140028774253,0.164960687612191,24,1,0.039120635747036,0.51076134196789,1,0,0.666666666666667,0.125,0.208333333333333,0,0
"CUTTED298","FALSE","(60,710]",3,0.316455696202532,0.399156070225874,0.420264835059521,79,25,0.0573237869700159,0.788518327071097,8,0,0.177215189873418,0.30379746835443,0.40506329113924,0.113924050632911,0
"CUTTED299","FALSE","[11,19]",2,0,0.140080828156486,0.140080828156486,2,0,0.126603334415887,0.153558321897086,0,0,1,0,0,0,0
"CUTTED3","FALSE","(36,60]",1,0,0.180563971214934,0.146106621259111,28,0,0.0378629639119481,0.432052254905831,0,0,0.714285714285714,0.178571428571429,0.107142857142857,0,0
"CUTTED30","FALSE","(19,26]",2,0.0909090909090909,0.322025798577599,0.419469687582281,11,1,0.0689644581168924,0.516662090399941,1,0,0.363636363636364,0.0909090909090909,0.545454545454545,0,0
"CUTTED300","FALSE","[11,19]",2,0,0.305702209340675,0.310232379661147,5,0,0.221436503260201,0.386193662508177,0,0,0,1,0,0,0
"CUTTED301","FALSE","(19,26]",3,0,0.148316192706393,0.14929742710316,11,0,0.0536971502228382,0.225163452801535,0,0,0.909090909090909,0.0909090909090909,0,0,0
"CUTTED302","FALSE","(19,26]",3,0,0.172169504470295,0.120659322807509,14,0,0.0434490190524036,0.420828800362139,0,0,0.571428571428571,0.357142857142857,0.0714285714285714,0,0
"CUTTED303","FALSE","(36,60]",4,0.0344827586206897,0.160404758008198,0.112057856600589,29,1,0.0499855727965275,0.516504044353252,1,0,0.793103448275862,0.137931034482759,0.0689655172413793,0,0
"CUTTED304","FALSE","(36,60]",2,0,0.203789032724989,0.191103217086115,34,0,0.0735647372136335,0.353876004859839,0,0,0.5,0.5,0,0,0
"CUTTED305","FALSE","(60,710]",3,0.307692307692308,0.424401169205655,0.402072862280765,65,20,0.182405749384761,0.64211284697112,9,0,0.0153846153846154,0.476923076923077,0.461538461538462,0.0461538461538462,0
"CUTTED306","FALSE","(36,60]",2,0.289473684210526,0.423666759567894,0.462427345688303,38,11,0.090552897928728,0.734193707761004,6,0,0.0789473684210526,0.263157894736842,0.526315789473684,0.131578947368421,0
"CUTTED307","FALSE","(19,26]",3,0,0.157550770483561,0.168352766557117,13,0,0.0468602284477159,0.238189652645053,0,0,0.615384615384615,0.384615384615385,0,0,0
"CUTTED31","FALSE","(60,710]",1,0.167883211678832,0.288729019483442,0.23881743767334,137,23,0.0622296584935748,0.765142843495603,6,0,0.343065693430657,0.386861313868613,0.204379562043796,0.0656934306569343,0
"CUTTED310","FALSE","(36,60]",2,0.142857142857143,0.253010557288544,0.215930321725756,28,4,0.0405787775509702,0.628192994347892,4,0,0.464285714285714,0.321428571428571,0.142857142857143,0.0714285714285714,0
"CUTTED311","FALSE","(60,710]",4,0.205357142857143,0.312384769303597,0.266622904429966,112,23,0.0453356880918041,0.767400301974984,10,1,0.321428571428571,0.375,0.214285714285714,0.0892857142857143,0
"CUTTED312","FALSE","(36,60]",3,0.195652173913043,0.379881014985414,0.376555285093395,46,9,0.0633551094459048,0.703651608650392,3,0,0.130434782608696,0.456521739130435,0.347826086956522,0.0652173913043478,0
"CUTTED313","FALSE","[11,19]",4,0.444444444444444,0.473312163210076,0.438049379616858,9,4,0.330260176451002,0.604732135659631,4,0,0,0.222222222222222,0.666666666666667,0.111111111111111,0
"CUTTED314","FALSE","[11,19]",3,0,0.295558214549706,0.295558214549706,2,0,0.268511944984741,0.32260448411467,0,0,0,1,0,0,0
"CUTTED315","FALSE","(19,26]",3,0.6,0.514394426081409,0.557109690894977,15,9,0.255037170047402,0.74725738045524,9,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"CUTTED316","FALSE","(60,710]",2,0.0722222222222222,0.26497703828641,0.247606647907955,180,13,0.0498885034016711,0.624486751197974,7,0,0.383333333333333,0.472222222222222,0.133333333333333,0.0111111111111111,0
"CUTTED317","FALSE","(19,26]",1,0.0625,0.195278953876553,0.0740342912398333,16,1,0.0334505314364711,0.563238085097047,1,0,0.625,0.1875,0.1875,0,0
"CUTTED318","FALSE","(60,710]",3,0.14265335235378,0.286820896711983,0.24517607956134,701,100,0.0248509820841767,0.871828912266209,16,2,0.38944365192582,0.362339514978602,0.199714693295292,0.0413694721825963,0.00713266761768902
"CUTTED319","FALSE","(19,26]",4,0.333333333333333,0.434943088488107,0.457064335457092,15,5,0.204464255155259,0.638642171244017,5,0,0,0.333333333333333,0.533333333333333,0.133333333333333,0
"CUTTED32","FALSE","(19,26]",1,0.0625,0.256420506710528,0.210487844861209,16,1,0.117182179843657,0.600210182171216,1,0,0.5,0.375,0.0625,0.0625,0
"CUTTED320","FALSE","(36,60]",1,0.323529411764706,0.44259999772544,0.398095914874193,34,11,0.11000949433791,0.893504777890034,9,0,0.117647058823529,0.382352941176471,0.294117647058824,0.117647058823529,0.0882352941176471
"CUTTED321","FALSE","[11,19]",4,0,0.131832238708704,0.127010562468306,10,0,0.100507061898712,0.17449803061338,0,0,1,0,0,0,0
"CUTTED322","FALSE","(60,710]",1,0.137931034482759,0.25769191866531,0.229409636387159,58,8,0.0079971575186115,0.678692917180903,8,0,0.46551724137931,0.362068965517241,0.0862068965517241,0.0862068965517241,0
"CUTTED323","FALSE","(60,710]",5,0.151515151515152,0.31269471428898,0.272262748331939,132,20,0.0772921992529765,0.807252230179802,12,1,0.325757575757576,0.416666666666667,0.128787878787879,0.121212121212121,0.00757575757575758
"CUTTED324","FALSE","(26,36]",1,0,0.292947926323653,0.303983465013929,20,0,0.110972118873771,0.463585943386014,0,0,0.3,0.45,0.25,0,0
"CUTTED325","FALSE","[11,19]",5,0.333333333333333,0.414950521515973,0.40051913295846,9,3,0.215569067325541,0.565163693623912,2,0,0,0.444444444444444,0.555555555555556,0,0
"CUTTED326","FALSE","(36,60]",1,0.210526315789474,0.242207640552805,0.175384090244418,38,8,0.0188086605568564,0.634061349376776,7,0,0.552631578947368,0.157894736842105,0.263157894736842,0.0263157894736842,0
"CUTTED327","FALSE","(36,60]",2,0.170731707317073,0.355152451054092,0.364984083488331,41,7,0.0321672851107553,0.676606107496929,6,0,0.170731707317073,0.439024390243902,0.292682926829268,0.0975609756097561,0
"CUTTED328","FALSE","(19,26]",1,0,0.204357446583428,0.211572264588486,11,0,0.124685971712131,0.276336763424231,0,0,0.454545454545455,0.545454545454545,0,0,0
"CUTTED329","FALSE","(60,710]",1,0.10958904109589,0.281350189497654,0.231080418482414,146,16,0.038118502248208,0.849469811873256,10,1,0.465753424657534,0.253424657534247,0.205479452054795,0.0616438356164384,0.0136986301369863
"CUTTED33","FALSE","(36,60]",4,0.0256410256410256,0.254077989734387,0.254211867324663,39,1,0.0663154101720718,0.529745590572542,1,0,0.307692307692308,0.58974358974359,0.102564102564103,0,0
"CUTTED330","FALSE","(60,710]",4,0.214285714285714,0.332332277343164,0.286129398086385,112,24,0.100256637574033,0.767205120629883,19,1,0.294642857142857,0.401785714285714,0.205357142857143,0.0982142857142857,0
"CUTTED331","FALSE","[11,19]",4,0,0.244592388270135,0.236092788777683,10,0,0.0979178222509533,0.397520340490665,0,0,0.3,0.7,0,0,0
"CUTTED332","FALSE","(26,36]",4,0.185185185185185,0.319166174745545,0.305067783582503,27,5,0.0564602078941236,0.728850312926388,5,0,0.407407407407407,0.185185185185185,0.259259259259259,0.148148148148148,0
"CUTTED334","FALSE","[11,19]",2,0,0.260034720124732,0.259902228385232,4,0,0.181284684700181,0.339049739028284,0,0,0.5,0.5,0,0,0
"CUTTED335","FALSE","(36,60]",1,0.419354838709677,0.456619844469153,0.465879548004222,31,13,0.180246061796487,0.719519495056633,8,0,0.032258064516129,0.32258064516129,0.483870967741935,0.161290322580645,0
"CUTTED336","FALSE","(36,60]",2,0,0.276238715567306,0.276057394300279,32,0,0.116774030831598,0.464641278594176,0,0,0.21875,0.6875,0.09375,0,0
"CUTTED337","FALSE","(36,60]",4,0.178571428571429,0.236202458384052,0.167536936841466,28,5,0.0344313483390612,0.573715554216696,5,0,0.607142857142857,0.178571428571429,0.214285714285714,0,0
"CUTTED339","FALSE","(60,710]",2,0.113445378151261,0.259751402407158,0.205643423242439,238,27,0.0265857459872675,0.744077269484488,13,2,0.491596638655462,0.289915966386555,0.180672268907563,0.0378151260504202,0
"CUTTED34","FALSE","(60,710]",2,0.19327731092437,0.309995645678723,0.264270631245588,119,23,0.0393655213628069,0.805618590852422,11,1,0.361344537815126,0.302521008403361,0.277310924369748,0.0504201680672269,0.00840336134453781
"CUTTED340","FALSE","(36,60]",5,0.163265306122449,0.248019412001497,0.205411799949464,49,8,0.0510179445723544,0.628568470479343,4,0,0.489795918367347,0.306122448979592,0.183673469387755,0.0204081632653061,0
"CUTTED341","FALSE","(36,60]",2,0.156862745098039,0.295014801468111,0.23797208375372,51,8,0.0544430318572506,0.727324748331582,8,0,0.274509803921569,0.529411764705882,0.137254901960784,0.0588235294117647,0
"CUTTED342","FALSE","(26,36]",2,0,0.192849400916668,0.202493983651696,20,0,0.0624101207009001,0.40876560580378,0,0,0.5,0.45,0.05,0,0
"CUTTED343","FALSE","(36,60]",4,0.147058823529412,0.294840847109658,0.310874680214816,34,5,0.0724655168801785,0.614247819889539,4,0,0.411764705882353,0.352941176470588,0.205882352941176,0.0294117647058824,0
"CUTTED344","FALSE","[11,19]",4,0,0.312762824203378,0.297738182045717,6,0,0.252415959431537,0.410248376779955,0,0,0,0.833333333333333,0.166666666666667,0,0
"CUTTED345","FALSE","(19,26]",1,0.0588235294117647,0.28947954185443,0.295426234030747,17,1,0.103165660155799,0.527960216841798,1,0,0.352941176470588,0.352941176470588,0.294117647058824,0,0
"CUTTED346","FALSE","[11,19]",2,0.777777777777778,0.680556148583333,0.722477309112174,9,7,0.292829057818775,0.941313945549477,7,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0.444444444444444
"CUTTED347","FALSE","(36,60]",4,0.196078431372549,0.296496204662049,0.229053441143632,51,10,0.0351220165855401,0.908214159978452,10,1,0.450980392156863,0.274509803921569,0.117647058823529,0.0980392156862745,0.0588235294117647
"CUTTED349","FALSE","(19,26]",2,0.466666666666667,0.472775672568489,0.4491967855818,15,7,0.190283933516817,0.80568486195302,7,0,0.0666666666666667,0.4,0.133333333333333,0.333333333333333,0.0666666666666667
"CUTTED35","FALSE","[11,19]",2,0,0.0882740574636433,0.0924526165249727,4,0,0.0644195987119927,0.103771398092635,0,0,1,0,0,0,0
"CUTTED350","FALSE","(26,36]",5,0,0.233318014391379,0.229648059670957,24,0,0.0981524593282895,0.378921688988375,0,0,0.25,0.75,0,0,0
"CUTTED351","FALSE","(19,26]",4,0,0.25991621962612,0.254969206749804,11,0,0.180844594449558,0.421115845576899,0,0,0.181818181818182,0.727272727272727,0.0909090909090909,0,0
"CUTTED352","FALSE","(19,26]",1,0,0.122019596600506,0.118184916054207,16,0,0.0254095873403382,0.22397090509749,0,0,0.8125,0.1875,0,0,0
"CUTTED353","FALSE","(19,26]",2,0,0.18620283156011,0.112871955095224,11,0,0.0326956861765685,0.396999068634492,0,0,0.545454545454545,0.454545454545455,0,0,0
"CUTTED354","FALSE","(36,60]",3,0.4,0.378034074589409,0.404049159412383,35,14,0.0935094346220614,0.714420162843575,9,0,0.314285714285714,0.171428571428571,0.371428571428571,0.142857142857143,0
"CUTTED355","FALSE","[11,19]",1,0.166666666666667,0.331193805694075,0.345872664929364,6,1,0.122456617467917,0.533072655344791,1,0,0.166666666666667,0.5,0.333333333333333,0,0
"CUTTED356","FALSE","(19,26]",1,0,0.154262078654006,0.160710288729868,15,0,0.0407627466466282,0.345677291421419,0,0,0.733333333333333,0.266666666666667,0,0,0
"CUTTED357","FALSE","(60,710]",4,0.0344827586206897,0.261778142012251,0.234494351537132,58,2,0.0247651681323911,0.707455689127054,2,0,0.413793103448276,0.362068965517241,0.189655172413793,0.0344827586206897,0
"CUTTED358","FALSE","(26,36]",4,0.136363636363636,0.230764604441706,0.130769333560025,22,3,0.069728128878367,0.553909462233907,3,0,0.636363636363636,0.0454545454545455,0.318181818181818,0,0
"CUTTED359","FALSE","[11,19]",1,0,0.369300913296154,0.386490422233986,3,0,0.329039500471134,0.392372817183342,0,0,0,1,0,0,0
"CUTTED36","FALSE","[11,19]",3,0,0.120085264759947,0.120085264759947,2,0,0.0879874686753729,0.152183060844522,0,0,1,0,0,0,0
"CUTTED360","FALSE","(19,26]",1,0.2,0.355432267483972,0.377275145605003,15,3,0.173855183185109,0.624803759356563,3,0,0.133333333333333,0.6,0.133333333333333,0.133333333333333,0
